Kind,Name,CountClassCoupled,PercentLackOfCohesion,CountDeclMethod,Date
Public Class,org.jfree.data.function.PowerFunction2D,1,0,2,2008-06-09
Package,org.jfree.data.gantt,,,105,2008-06-09
Public Interface,org.jfree.data.gantt.GanttCategoryDataset,2,0,10,2008-06-09
Public Class,org.jfree.data.gantt.SlidingGanttCategoryDataset,9,40,33,2008-06-09
Public Class,org.jfree.data.gantt.Task,9,76,15,2008-06-09
Public Class,org.jfree.data.gantt.TaskSeries,7,0,10,2008-06-09
Public Class,org.jfree.data.gantt.TaskSeriesCollection,16,73,37,2008-06-09
Package,org.jfree.data.gantt.junit,,,49,2008-06-09
Public Class,org.jfree.data.gantt.junit.DataGanttPackageTests,6,0,3,2008-06-09
Public Class,org.jfree.data.gantt.junit.SlidingGanttCategoryDatasetTests,16,0,5,2008-06-09
Public Class,org.jfree.data.gantt.junit.TaskSeriesCollectionTests,25,0,29,2008-06-09
Public Class,org.jfree.data.gantt.junit.TaskSeriesTests,16,0,6,2008-06-09
Public Class,org.jfree.data.gantt.junit.TaskTests,16,0,6,2008-06-09
Package,org.jfree.data.general,,,211,2008-06-09
Public Abstract Class,org.jfree.data.general.AbstractDataset,15,72,12,2008-06-09
Public Abstract Class,org.jfree.data.general.AbstractSeriesDataset,2,100,5,2008-06-09
Public Interface,org.jfree.data.general.CombinationDataset,1,0,2,2008-06-09
Public Class,org.jfree.data.general.CombinedDataset,9,80,30,2008-06-09
Private Class,org.jfree.data.general.CombinedDataset.DatasetInfo,1,0,1,2008-06-09
Public Interface,org.jfree.data.general.Dataset,2,0,4,2008-06-09
Public Class,org.jfree.data.general.DatasetChangeEvent,1,0,2,2008-06-09
Public Interface,org.jfree.data.general.DatasetChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.data.general.DatasetGroup,3,60,5,2008-06-09
Public Class,org.jfree.data.general.DatasetUtilities,30,0,45,2008-06-09
Public Class,org.jfree.data.general.DefaultKeyedValueDataset,6,65,10,2008-06-09
Public Class,org.jfree.data.general.DefaultKeyedValues2DDataset,0,0,0,2008-06-09
Public Class,org.jfree.data.general.DefaultKeyedValuesDataset,0,0,0,2008-06-09
Public Class,org.jfree.data.general.DefaultPieDataset,8,57,19,2008-06-09
Public Class,org.jfree.data.general.DefaultValueDataset,3,64,7,2008-06-09
Public Interface,org.jfree.data.general.KeyedValueDataset,0,0,0,2008-06-09
Public Interface,org.jfree.data.general.KeyedValues2DDataset,0,0,0,2008-06-09
Public Interface,org.jfree.data.general.KeyedValuesDataset,0,0,0,2008-06-09
Public Interface,org.jfree.data.general.PieDataset,0,0,0,2008-06-09
Public Abstract Class,org.jfree.data.general.Series,10,80,20,2008-06-09
Public Class,org.jfree.data.general.SeriesChangeEvent,0,100,1,2008-06-09
Public Interface,org.jfree.data.general.SeriesChangeListener,1,0,1,2008-06-09
Public Interface,org.jfree.data.general.SeriesDataset,1,0,3,2008-06-09
Public Class,org.jfree.data.general.SeriesException,1,100,1,2008-06-09
Public Class,org.jfree.data.general.SubSeriesDataset,3,32,23,2008-06-09
Public Interface,org.jfree.data.general.ValueDataset,0,0,0,2008-06-09
Public Class,org.jfree.data.general.WaferMapDataset,7,83,19,2008-06-09
Package,org.jfree.data.general.junit,,,68,2008-06-09
Public Class,org.jfree.data.general.junit.DataGeneralPackageTests,8,0,3,2008-06-09
Public Class,org.jfree.data.general.junit.DatasetGroupTests,13,0,3,2008-06-09
Public Class,org.jfree.data.general.junit.DatasetUtilitiesTests,27,57,40,2008-06-09
Public Class,org.jfree.data.general.junit.DefaultKeyedValueDatasetTests,15,0,6,2008-06-09
Public Class,org.jfree.data.general.junit.DefaultKeyedValues2DDatasetTests,17,0,4,2008-06-09
Public Class,org.jfree.data.general.junit.DefaultKeyedValuesDatasetTests,18,0,4,2008-06-09
Public Class,org.jfree.data.general.junit.DefaultPieDatasetTests,20,75,8,2008-06-09
Package,org.jfree.data.io,,,6,2008-06-09
Public Class,org.jfree.data.io.CSV,10,58,6,2008-06-09
Package,org.jfree.data.jdbc,,,33,2008-06-09
Public Class,org.jfree.data.jdbc.JDBCCategoryDataset,19,71,7,2008-06-09
Public Class,org.jfree.data.jdbc.JDBCPieDataset,17,66,6,2008-06-09
Public Class,org.jfree.data.jdbc.JDBCXYDataset,21,81,20,2008-06-09
Package,org.jfree.data.junit,,,131,2008-06-09
Public Class,org.jfree.data.junit.ComparableObjectItemTests,14,0,7,2008-06-09
Public Class,org.jfree.data.junit.ComparableObjectSeriesTests,16,0,7,2008-06-09
Static Class,org.jfree.data.junit.ComparableObjectSeriesTests.MyComparableObjectSeries,2,0,4,2008-06-09
Public Class,org.jfree.data.junit.DataPackageTests,15,0,3,2008-06-09
Public Class,org.jfree.data.junit.DataUtilitiesTests,4,33,3,2008-06-09
Public Class,org.jfree.data.junit.DefaultKeyedValueTests,17,0,6,2008-06-09
Public Class,org.jfree.data.junit.DefaultKeyedValues2DTests,17,87,16,2008-06-09
Public Class,org.jfree.data.junit.DefaultKeyedValuesTests,20,0,21,2008-06-09
Public Class,org.jfree.data.junit.DomainOrderTests,13,0,5,2008-06-09
Public Class,org.jfree.data.junit.KeyToGroupMapTests,16,0,10,2008-06-09
Public Class,org.jfree.data.junit.KeyedObjectTests,14,0,6,2008-06-09
Public Class,org.jfree.data.junit.KeyedObjects2DTests,17,0,13,2008-06-09
Public Class,org.jfree.data.junit.KeyedObjectsTests,21,0,13,2008-06-09
Public Class,org.jfree.data.junit.RangeTests,14,0,12,2008-06-09
Public Class,org.jfree.data.junit.RangeTypeTests,13,0,5,2008-06-09
Package,org.jfree.data.resources,,,6,2008-06-09
Public Class,org.jfree.data.resources.DataPackageResources,0,0,1,2008-06-09
Public Class,org.jfree.data.resources.DataPackageResources_de,0,0,1,2008-06-09
Public Class,org.jfree.data.resources.DataPackageResources_es,0,0,1,2008-06-09
Public Class,org.jfree.data.resources.DataPackageResources_fr,0,0,1,2008-06-09
Public Class,org.jfree.data.resources.DataPackageResources_pl,0,0,1,2008-06-09
Public Class,org.jfree.data.resources.DataPackageResources_ru,0,0,1,2008-06-09
Package,org.jfree.data.statistics,,,268,2008-06-09
Public Abstract Class,org.jfree.data.statistics.BoxAndWhiskerCalculator,10,0,4,2008-06-09
Public Interface,org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,3,0,18,2008-06-09
Public Class,org.jfree.data.statistics.BoxAndWhiskerItem,5,76,13,2008-06-09
Public Interface,org.jfree.data.statistics.BoxAndWhiskerXYDataset,2,0,11,2008-06-09
Public Class,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,9,79,44,2008-06-09
Public Class,org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,11,82,27,2008-06-09
Public Class,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,12,67,19,2008-06-09
Public Class,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,8,80,29,2008-06-09
Public Class,org.jfree.data.statistics.HistogramBin,2,62,8,2008-06-09
Public Class,org.jfree.data.statistics.HistogramDataset,14,77,21,2008-06-09
Public Class,org.jfree.data.statistics.HistogramType,2,72,5,2008-06-09
Public Class,org.jfree.data.statistics.MeanAndStandardDeviation,3,58,8,2008-06-09
Public Interface,org.jfree.data.statistics.MultiValueCategoryDataset,2,0,2,2008-06-09
Public Abstract Class,org.jfree.data.statistics.Regression,3,0,4,2008-06-09
Public Class,org.jfree.data.statistics.SimpleHistogramBin,3,63,11,2008-06-09
Public Class,org.jfree.data.statistics.SimpleHistogramDataset,13,81,27,2008-06-09
Public Interface,org.jfree.data.statistics.StatisticalCategoryDataset,2,0,4,2008-06-09
Public Abstract Class,org.jfree.data.statistics.Statistics,9,0,13,2008-06-09
Package,org.jfree.data.statistics.junit,,,115,2008-06-09
Public Class,org.jfree.data.statistics.junit.BoxAndWhiskerCalculatorTests,9,33,6,2008-06-09
Public Class,org.jfree.data.statistics.junit.BoxAndWhiskerItemTests,15,0,4,2008-06-09
Public Class,org.jfree.data.statistics.junit.DataStatisticsPackageTests,14,0,3,2008-06-09
Public Class,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests,19,81,11,2008-06-09
Public Class,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerXYDatasetTests,18,87,8,2008-06-09
Public Class,org.jfree.data.statistics.junit.DefaultMultiValueCategoryDatasetTests,19,0,10,2008-06-09
Public Class,org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests,16,66,12,2008-06-09
Public Class,org.jfree.data.statistics.junit.HistogramBinTests,14,0,5,2008-06-09
Public Class,org.jfree.data.statistics.junit.HistogramDatasetTests,15,54,11,2008-06-09
Public Class,org.jfree.data.statistics.junit.MeanAndStandardDeviationTests,14,0,5,2008-06-09
Public Class,org.jfree.data.statistics.junit.RegressionTests,6,0,12,2008-06-09
Public Class,org.jfree.data.statistics.junit.SimpleHistogramBinTests,15,0,7,2008-06-09
Public Class,org.jfree.data.statistics.junit.SimpleHistogramDatasetTests,13,85,7,2008-06-09
Public Class,org.jfree.data.statistics.junit.StatisticsTests,12,85,14,2008-06-09
Package,org.jfree.data.time,,,490,2008-06-09
Public Class,org.jfree.data.time.DateRange,3,71,7,2008-06-09
Public Class,org.jfree.data.time.Day,8,87,22,2008-06-09
Public Class,org.jfree.data.time.DynamicTimeSeriesCollection,17,91,42,2008-06-09
Protected Class,org.jfree.data.time.DynamicTimeSeriesCollection.ValueSequence,1,25,4,2008-06-09
Public Class,org.jfree.data.time.FixedMillisecond,3,58,17,2008-06-09
Public Class,org.jfree.data.time.Hour,8,77,22,2008-06-09
Public Class,org.jfree.data.time.Millisecond,6,75,18,2008-06-09
Public Class,org.jfree.data.time.Minute,9,78,21,2008-06-09
Public Class,org.jfree.data.time.Month,7,73,23,2008-06-09
Public Class,org.jfree.data.time.MovingAverage,13,0,6,2008-06-09
Public Class,org.jfree.data.time.Quarter,8,78,21,2008-06-09
Public Abstract Class,org.jfree.data.time.RegularTimePeriod,15,100,18,2008-06-09
Public Class,org.jfree.data.time.Second,10,75,19,2008-06-09
Public Class,org.jfree.data.time.SimpleTimePeriod,2,70,9,2008-06-09
Public Interface,org.jfree.data.time.TimePeriod,1,0,2,2008-06-09
Public Class,org.jfree.data.time.TimePeriodAnchor,2,72,5,2008-06-09
Public Class,org.jfree.data.time.TimePeriodFormatException,1,0,1,2008-06-09
Public Class,org.jfree.data.time.TimePeriodValue,7,66,9,2008-06-09
Public Class,org.jfree.data.time.TimePeriodValues,12,87,27,2008-06-09
Public Class,org.jfree.data.time.TimePeriodValuesCollection,16,77,24,2008-06-09
Public Class,org.jfree.data.time.TimeSeries,25,88,44,2008-06-09
Public Class,org.jfree.data.time.TimeSeriesCollection,19,80,34,2008-06-09
Public Class,org.jfree.data.time.TimeSeriesDataItem,6,66,9,2008-06-09
Public Class,org.jfree.data.time.TimeSeriesTableModel,11,77,11,2008-06-09
Public Class,org.jfree.data.time.TimeTableXYDataset,16,78,32,2008-06-09
Public Class,org.jfree.data.time.Week,11,77,25,2008-06-09
Public Class,org.jfree.data.time.Year,8,77,18,2008-06-09
Package,org.jfree.data.time.junit,,,330,2008-06-09
Public Class,org.jfree.data.time.junit.DataTimePackageTests,23,0,3,2008-06-09
Public Class,org.jfree.data.time.junit.DateRangeTests,14,0,6,2008-06-09
Public Class,org.jfree.data.time.junit.DayTests,24,0,25,2008-06-09
Public Class,org.jfree.data.time.junit.FixedMillisecondTests,13,0,6,2008-06-09
Public Class,org.jfree.data.time.junit.HourTests,22,0,25,2008-06-09
Public Class,org.jfree.data.time.junit.MillisecondTests,25,0,21,2008-06-09
Public Class,org.jfree.data.time.junit.MinuteTests,23,0,21,2008-06-09
Public Class,org.jfree.data.time.junit.MonthTests,23,90,25,2008-06-09
Public Class,org.jfree.data.time.junit.MovingAverageTests,6,75,4,2008-06-09
Public Class,org.jfree.data.time.junit.QuarterTests,24,90,26,2008-06-09
Public Class,org.jfree.data.time.junit.SecondTests,24,0,20,2008-06-09
Public Class,org.jfree.data.time.junit.SimpleTimePeriodTests,13,0,10,2008-06-09
Public Class,org.jfree.data.time.junit.TimePeriodAnchorTests,13,0,4,2008-06-09
Public Class,org.jfree.data.time.junit.TimePeriodValueTests,14,0,6,2008-06-09
Public Class,org.jfree.data.time.junit.TimePeriodValuesCollectionTests,18,77,9,2008-06-09
Public Class,org.jfree.data.time.junit.TimePeriodValuesTests,27,93,15,2008-06-09
Static Class,org.jfree.data.time.junit.TimePeriodValuesTests.MySeriesChangeListener,1,0,4,2008-06-09
Public Class,org.jfree.data.time.junit.TimeSeriesCollectionTests,19,0,9,2008-06-09
Public Class,org.jfree.data.time.junit.TimeSeriesDataItemTests,15,0,6,2008-06-09
Public Class,org.jfree.data.time.junit.TimeSeriesTests,28,90,26,2008-06-09
Public Class,org.jfree.data.time.junit.TimeTableXYDatasetTests,16,87,8,2008-06-09
Public Class,org.jfree.data.time.junit.WeekTests,20,90,26,2008-06-09
Public Class,org.jfree.data.time.junit.YearTests,22,0,25,2008-06-09
Package,org.jfree.data.time.ohlc,,,39,2008-06-09
Public Class,org.jfree.data.time.ohlc.OHLC,0,50,6,2008-06-09
Public Class,org.jfree.data.time.ohlc.OHLCItem,3,0,7,2008-06-09
Public Class,org.jfree.data.time.ohlc.OHLCSeries,5,0,4,2008-06-09
Public Class,org.jfree.data.time.ohlc.OHLCSeriesCollection,13,70,22,2008-06-09
Package,org.jfree.data.time.ohlc.junit,,,32,2008-06-09
Public Class,org.jfree.data.time.ohlc.junit.OHLCItemTests,14,83,6,2008-06-09
Public Class,org.jfree.data.time.ohlc.junit.OHLCPackageTests,6,0,3,2008-06-09
Public Class,org.jfree.data.time.ohlc.junit.OHLCSeriesCollectionTests,17,0,6,2008-06-09
Public Class,org.jfree.data.time.ohlc.junit.OHLCSeriesTests,18,83,12,2008-06-09
Public Class,org.jfree.data.time.ohlc.junit.OHLCTests,12,0,5,2008-06-09
Package,org.jfree.data.xml,,,44,2008-06-09
Public Class,org.jfree.data.xml.CategoryDatasetHandler,9,19,5,2008-06-09
Public Class,org.jfree.data.xml.CategorySeriesHandler,11,46,5,2008-06-09
Public Class,org.jfree.data.xml.DatasetReader,15,0,4,2008-06-09
Public Interface,org.jfree.data.xml.DatasetTags,1,0,0,2008-06-09
Public Class,org.jfree.data.xml.ItemHandler,10,53,7,2008-06-09
Public Class,org.jfree.data.xml.KeyHandler,7,55,6,2008-06-09
Public Class,org.jfree.data.xml.PieDatasetHandler,9,19,5,2008-06-09
Public Class,org.jfree.data.xml.RootHandler,3,16,6,2008-06-09
Public Class,org.jfree.data.xml.ValueHandler,9,50,6,2008-06-09
Package,org.jfree.data.xy,,,568,2008-06-09
Public Abstract Class,org.jfree.data.xy.AbstractIntervalXYDataset,2,0,4,2008-06-09
Public Abstract Class,org.jfree.data.xy.AbstractXYDataset,3,0,3,2008-06-09
Public Abstract Class,org.jfree.data.xy.AbstractXYZDataset,2,0,1,2008-06-09
Public Class,org.jfree.data.xy.CategoryTableXYDataset,9,53,26,2008-06-09
Public Class,org.jfree.data.xy.DefaultHighLowDataset,7,82,19,2008-06-09
Public Class,org.jfree.data.xy.DefaultIntervalXYDataset,10,52,20,2008-06-09
Public Class,org.jfree.data.xy.DefaultOHLCDataset,9,62,20,2008-06-09
Public Class,org.jfree.data.xy.DefaultTableXYDataset,16,71,36,2008-06-09
Public Class,org.jfree.data.xy.DefaultWindDataset,12,53,13,2008-06-09
Public Class,org.jfree.data.xy.DefaultXYDataset,11,40,15,2008-06-09
Public Class,org.jfree.data.xy.DefaultXYZDataset,11,44,17,2008-06-09
Public Interface,org.jfree.data.xy.IntervalXYDataset,1,0,8,2008-06-09
Public Class,org.jfree.data.xy.IntervalXYDelegate,10,78,21,2008-06-09
Public Interface,org.jfree.data.xy.IntervalXYZDataset,1,0,6,2008-06-09
Public Class,org.jfree.data.xy.MatrixSeries,3,72,11,2008-06-09
Public Class,org.jfree.data.xy.MatrixSeriesCollection,9,59,16,2008-06-09
Public Class,org.jfree.data.xy.NormalizedMatrixSeries,3,61,6,2008-06-09
Public Class,org.jfree.data.xy.OHLCDataItem,5,71,9,2008-06-09
Public Interface,org.jfree.data.xy.OHLCDataset,1,0,10,2008-06-09
Public Interface,org.jfree.data.xy.TableXYDataset,0,0,1,2008-06-09
Public Class,org.jfree.data.xy.Vector,2,14,7,2008-06-09
Public Class,org.jfree.data.xy.VectorDataItem,3,0,6,2008-06-09
Public Class,org.jfree.data.xy.VectorSeries,4,0,9,2008-06-09
Public Class,org.jfree.data.xy.VectorSeriesCollection,12,22,18,2008-06-09
Public Interface,org.jfree.data.xy.VectorXYDataset,1,0,3,2008-06-09
Class,org.jfree.data.xy.WindDataItem,2,44,6,2008-06-09
Public Interface,org.jfree.data.xy.WindDataset,1,0,2,2008-06-09
Public Class,org.jfree.data.xy.XIntervalDataItem,3,0,5,2008-06-09
Public Class,org.jfree.data.xy.XIntervalSeries,4,0,8,2008-06-09
Public Class,org.jfree.data.xy.XIntervalSeriesCollection,11,19,20,2008-06-09
Public Class,org.jfree.data.xy.XYBarDataset,5,47,22,2008-06-09
Public Class,org.jfree.data.xy.XYCoordinate,3,25,8,2008-06-09
Public Class,org.jfree.data.xy.XYDataItem,5,69,13,2008-06-09
Public Interface,org.jfree.data.xy.XYDataset,2,0,6,2008-06-09
Public Class,org.jfree.data.xy.XYDatasetTableModel,6,40,10,2008-06-09
Public Class,org.jfree.data.xy.XYInterval,0,57,7,2008-06-09
Public Class,org.jfree.data.xy.XYIntervalDataItem,2,0,7,2008-06-09
Public Class,org.jfree.data.xy.XYIntervalSeries,4,0,10,2008-06-09
Public Class,org.jfree.data.xy.XYIntervalSeriesCollection,10,31,22,2008-06-09
Public Class,org.jfree.data.xy.XYSeries,13,81,35,2008-06-09
Public Class,org.jfree.data.xy.XYSeriesCollection,15,69,31,2008-06-09
Public Interface,org.jfree.data.xy.XYZDataset,1,0,2,2008-06-09
Public Interface,org.jfree.data.xy.XisSymbolic,2,0,3,2008-06-09
Public Class,org.jfree.data.xy.YInterval,0,40,5,2008-06-09
Public Class,org.jfree.data.xy.YIntervalDataItem,2,0,5,2008-06-09
Public Class,org.jfree.data.xy.YIntervalSeries,4,0,8,2008-06-09
Public Class,org.jfree.data.xy.YIntervalSeriesCollection,10,19,20,2008-06-09
Public Class,org.jfree.data.xy.YWithXInterval,0,40,5,2008-06-09
Public Interface,org.jfree.data.xy.YisSymbolic,2,0,3,2008-06-09
Package,org.jfree.data.xy.junit,,,306,2008-06-09
Public Class,org.jfree.data.xy.junit.CategoryTableXYDatasetTests,14,87,8,2008-06-09
Public Class,org.jfree.data.xy.junit.DataXYPackageTests,36,0,3,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultHighLowDatasetTests,14,0,6,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests,14,63,19,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultOHLCDatasetTests,18,87,8,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultTableXYDatasetTests,17,87,8,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultWindDatasetTests,19,0,10,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultXYDatasetTests,13,90,10,2008-06-09
Public Class,org.jfree.data.xy.junit.DefaultXYZDatasetTests,13,90,10,2008-06-09
Public Class,org.jfree.data.xy.junit.IntervalXYDelegateTests,16,0,5,2008-06-09
Public Class,org.jfree.data.xy.junit.MatrixSeriesCollectionTests,14,0,6,2008-06-09
Public Class,org.jfree.data.xy.junit.MatrixSeriesTests,14,0,8,2008-06-09
Public Class,org.jfree.data.xy.junit.OHLCDataItemTests,13,0,5,2008-06-09
Public Class,org.jfree.data.xy.junit.TableXYDatasetTests,17,0,15,2008-06-09
Public Class,org.jfree.data.xy.junit.VectorDataItemTests,13,0,6,2008-06-09
Public Class,org.jfree.data.xy.junit.VectorSeriesCollectionTests,14,0,7,2008-06-09
Public Class,org.jfree.data.xy.junit.VectorSeriesTests,17,75,14,2008-06-09
Public Class,org.jfree.data.xy.junit.VectorTests,12,0,6,2008-06-09
Public Class,org.jfree.data.xy.junit.XIntervalDataItemTests,14,83,6,2008-06-09
Public Class,org.jfree.data.xy.junit.XIntervalSeriesCollectionTests,16,0,8,2008-06-09
Public Class,org.jfree.data.xy.junit.XIntervalSeriesTests,18,75,16,2008-06-09
Public Class,org.jfree.data.xy.junit.XYBarDatasetTests,13,0,6,2008-06-09
Public Class,org.jfree.data.xy.junit.XYCoordinateTests,12,0,6,2008-06-09
Public Class,org.jfree.data.xy.junit.XYDataItemTests,15,0,5,2008-06-09
Public Class,org.jfree.data.xy.junit.XYIntervalDataItemTests,14,83,6,2008-06-09
Public Class,org.jfree.data.xy.junit.XYIntervalSeriesCollectionTests,15,0,8,2008-06-09
Public Class,org.jfree.data.xy.junit.XYIntervalSeriesTests,18,76,15,2008-06-09
Public Class,org.jfree.data.xy.junit.XYIntervalTests,12,0,5,2008-06-09
Public Class,org.jfree.data.xy.junit.XYSeriesCollectionTests,17,0,11,2008-06-09
Public Class,org.jfree.data.xy.junit.XYSeriesTests,20,68,22,2008-06-09
Public Class,org.jfree.data.xy.junit.YIntervalDataItemTests,14,83,6,2008-06-09
Public Class,org.jfree.data.xy.junit.YIntervalSeriesCollectionTests,16,0,8,2008-06-09
Public Class,org.jfree.data.xy.junit.YIntervalSeriesTests,18,78,14,2008-06-09
Public Class,org.jfree.data.xy.junit.YIntervalTests,12,0,5,2008-06-09
Public Class,org.jfree.data.xy.junit.YWithXIntervalTests,12,0,5,2008-06-09
Package,org.jfree.experimental.chart.annotations,,,15,2008-06-09
Public Class,org.jfree.experimental.chart.annotations.XYTitleAnnotation,26,69,15,2008-06-09
Package,org.jfree.experimental.chart.annotations.junit,,,7,2008-06-09
Public Class,org.jfree.experimental.chart.annotations.junit.XYTitleAnnotationTests,20,0,7,2008-06-09
Package,org.jfree.experimental.chart.demo,,,18,2008-06-09
Public Class,org.jfree.experimental.chart.demo.CombinedCategoryPlotDemo1,18,0,6,2008-06-09
Public Class,org.jfree.experimental.chart.demo.CombinedXYPlotDemo1,29,0,6,2008-06-09
Class,org.jfree.experimental.chart.demo.CombinedXYPlotDemo1.createCombinedChart.(Anon_1),4,0,1,2008-06-09
Public Class,org.jfree.experimental.chart.demo.XYTitleAnnotationDemo1,26,0,5,2008-06-09
Package,org.jfree.experimental.chart.plot,,,10,2008-06-09
Public Class,org.jfree.experimental.chart.plot.CombinedCategoryPlot,6,0,5,2008-06-09
Public Class,org.jfree.experimental.chart.plot.CombinedXYPlot,5,0,5,2008-06-09
Package,org.jfree.experimental.chart.renderer.xy,,,4,2008-06-09
Public Class,org.jfree.experimental.chart.renderer.xy.XYSmoothLineAndShapeRenderer,14,0,4,2008-06-09
Package,org.jfree.experimental.chart.swt,,,65,2008-06-09
Public Class,org.jfree.experimental.chart.swt.ChartComposite,36,94,65,2008-06-09
Package,org.jfree.experimental.chart.swt.demo,,,13,2008-06-09
Public Class,org.jfree.experimental.chart.swt.demo.SWTBarChartDemo1,16,0,3,2008-06-09
Public Class,org.jfree.experimental.chart.swt.demo.SWTMultipleAxisDemo1,22,0,4,2008-06-09
Public Class,org.jfree.experimental.chart.swt.demo.SWTPieChartDemo1,10,0,3,2008-06-09
Public Class,org.jfree.experimental.chart.swt.demo.SWTTimeSeriesDemo,16,0,3,2008-06-09
Package,org.jfree.experimental.chart.swt.editor,,,55,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor,9,82,9,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_1),2,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_2),3,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_3),2,0,1,2008-06-09
Public Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor,5,44,3,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor.SWTChartEditor.(Anon_1),1,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor.SWTChartEditor.(Anon_2),1,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTNumberAxisEditor,7,50,7,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTNumberAxisEditor.SWTNumberAxisEditor.(Anon_1),1,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTOtherEditor,4,16,2,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTOtherEditor.SWTOtherEditor.(Anon_1),3,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor,10,72,5,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_1),3,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_2),3,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_3),3,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_4),2,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTPlotEditor,9,50,5,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTStrokeCanvas,3,0,4,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTStrokeCanvas.SWTStrokeCanvas.(Anon_1),2,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor,7,74,5,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_1),1,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_2),2,0,1,2008-06-09
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_3),3,0,1,2008-06-09
Package,org.jfree.experimental.chart.util,,,4,2008-06-09
Public Class,org.jfree.experimental.chart.util.XYCoordinateType,2,62,4,2008-06-09
Package,org.jfree.experimental.swt,,,102,2008-06-09
Public Class,org.jfree.experimental.swt.SWTGraphics2D,40,88,80,2008-06-09
Public Class,org.jfree.experimental.swt.SWTPaintCanvas,0,57,7,2008-06-09
Class,org.jfree.experimental.swt.SWTPaintCanvas.SWTPaintCanvas.(Anon_1),1,0,1,2008-06-09
Public Class,org.jfree.experimental.swt.SWTUtils,26,85,14,2008-06-09
