Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
File,JsonUtils.java,3,3,4,2,14,0,6,8,,,,1,2,1,,2,0,0,2,,0,0,0,2,,58,6,21,10,9,31,,,12,18,10,8,,,,,3,3,4,3,,1,,1.48,5,5,7,4,2015-02-03
File,KillableThread.java,1,1,1,1,1,0,1,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,23,4,4,3,0,15,,,2,3,3,0,,,,,1,1,1,1,,0,,3.75,1,1,1,1,2015-02-03
File,LinkView.java,1,1,1,1,2,0,1,0,,,,1,1,0,,24,23,4,24,,0,10,2,12,,99,17,66,32,22,16,,,37,51,32,19,,,,,2,2,2,1,,1,,0.24,13,13,13,12,2015-02-03
File,Logger.java,1,1,1,1,1,0,1,0,,,,1,0,0,,10,10,0,10,,0,0,0,10,,17,1,13,12,0,3,,,11,12,12,0,,,,,1,1,1,1,,0,,0.23,10,10,10,10,2015-02-03
File,MainActivity.java,1,1,1,1,7,0,7,0,,,,2,0,0,,4,4,3,4,,0,0,1,3,,68,11,41,22,16,16,,,27,32,21,11,,,,,1,1,1,1,,0,,0.39,4,4,4,4,2015-02-03
File,Migration.java,7,7,7,2,50,5,28,17,,,,1,0,0,,2,2,0,2,,0,1,0,1,,136,16,65,21,41,55,,,41,56,24,32,,,,,11,11,11,3,,3,,0.85,14,14,14,4,2015-02-03
File,MigrationExampleActivity.java,2,2,2,1,17,1,14,1,,,,1,0,1,,4,4,1,4,,0,3,1,0,,119,18,76,33,45,25,,,55,65,33,32,,,,,3,3,3,1,,2,,0.33,8,8,8,4,2015-02-03
File,Mixed.java,3,3,3,3,8,0,8,0,,,,1,1,2,,24,23,1,24,,0,0,1,23,,267,30,220,37,143,18,,,94,164,39,125,,,,,15,15,15,15,,3,,0.08,78,70,80,68,2015-02-03
File,MixedData.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,2,2,,0,0,0,2,,21,7,14,8,3,0,,,7,10,7,3,,,,,1,1,1,1,,0,,0,2,2,2,2,2015-02-03
File,MyAdapter.java,1,1,1,1,7,0,6,0,,,,2,0,0,,3,3,1,3,,0,0,0,3,,59,9,35,18,12,15,,,21,27,17,10,,,,,2,2,2,1,,1,,0.43,4,4,4,3,2015-02-03
